Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,Road Type,TrafficCondition,Temperature,Humidity,Wind Speed,Air Pressure,CO2Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level
Motorcycle,Petrol,2.298559535,18,166040,13.47536657,4.64205387,Rural,Heavy,3.847933345,82.11359956,10.19968325,1000.781287,366.2475342,0.2282112828,0.07162345147,0.04442747318,0.06092323742,High
Car,Hybrid,0.8336146605,10,77678,47.07425492,4.122779124,Rural,Free flow,28.10765456,5.117790575,12.82302707,1029.0646,396.228953,1.157400895,0.1597535228,0.01298775133,0.03136700432,High
Car,Hybrid,3.380443954,6,25158,88.91919019,3.635197789,City,Free flow,38.47109345,33.71977509,0.01807733229,996.8815445,105.2012298,0.6204157878,0.168322081,0.01132757717,0.06869880783,Low
Motorcycle,Electric,2.285255141,4,71587,26.97803287,1.93654599,City,Free flow,15.73092333,2.511782694,9.135623812,1020.519378,72.15853077,0.8123093694,0.07828578295,0.03265423066,0.03310461501,Low
Car,Diesel,4.619963164,19,59317,70.77252548,3.588836674,Highway,Moderate,6.948590879,4.962658597,7.980262511,953.7507866,57.77435792,0.396517692,0.05038464924,0.06819839431,0.08656353595,Low
Truck,Diesel,0.9245205794,11,6371,18.41244351,4.005477882,Highway,Free flow,31.45852332,3.783245124,17.31238385,1046.691245,284.816449,1.516879675,0.02400587194,0.07427165301,0.01771283536,Medium
Car,Diesel,3.841104619,18,174447,12.32420296,3.766428399,Highway,Moderate,-6.644828737,47.79065412,16.79394934,1039.433346,275.4037114,0.8245791928,0.1830249233,0.04097692481,0.03158464475,Medium
Car,Electric,5.695666035,14,113538,62.78792987,3.384053991,Highway,Heavy,-5.341602906,45.06780476,18.11846904,1039.328736,99.79161914,0.3187374597,0.1342560116,0.08611994121,0.08051824645,Low
Truck,Petrol,1.706928189,11,198491,81.00131953,0.2356562585,City,Moderate,7.268315737,6.124044613,16.84101221,978.1251288,205.9799481,0.7869383582,0.1657725182,0.09490175575,0.04758131071,Medium
Truck,Hybrid,3.252577352,3,201429,13.60404795,3.298574666,City,Moderate,12.42042497,26.23684664,15.73422727,978.3167244,288.5966866,1.968700546,0.1275005494,0.03683802153,0.02428372155,Medium
Truck,Electric,1.275394357,29,102126,110.1331503,2.391473277,Highway,Moderate,29.89189346,24.44911955,17.18009922,990.2600755,354.1166775,1.456506334,0.04033551122,0.04166770743,0.09948750048,High
Motorcycle,Electric,4.053545944,11,8338,27.09267152,4.807846358,City,Moderate,36.26319697,29.66151341,3.496130489,1038.018954,414.4993389,1.751661736,0.0676793147,0.04648342156,0.05108466516,High
Car,Electric,3.662764739,17,153079,14.39703698,3.035949417,Highway,Free flow,16.56382675,64.07623988,6.816981834,1035.863914,338.6249543,1.794721414,0.07412666121,0.03500940981,0.05302674863,High
Truck,Hybrid,2.918300726,16,264621,24.323869,3.041136281,City,Heavy,14.78223348,69.70672722,13.6723665,978.9459971,63.5029096,1.142775303,0.09179755644,0.06819562216,0.041752584,Low
Car,Petrol,3.511160512,18,209743,20.34869478,4.970275937,Highway,Moderate,0.650550954,33.90714299,18.46261917,1004.177617,313.7410258,1.158066161,0.01993837023,0.09180946475,0.01594414654,High
Bus,Electric,5.462188224,15,291380,10.88095807,0.4679389489,Highway,Free flow,12.55907718,78.82306378,13.33817532,997.5170147,89.56461363,1.822650797,0.1373228402,0.04847382889,0.03177282467,Low
Car,Diesel,1.820730372,10,131440,95.74070817,1.381581426,City,Moderate,36.18221156,41.7860176,4.158978088,1015.067519,304.2095552,1.759231317,0.06141207957,0.02620496838,0.03522271334,High
Truck,Hybrid,0.9173354609,1,287983,59.46453297,3.280397195,City,Free flow,9.644976814,52.24026908,18.89330128,971.389991,219.1943312,1.461088314,0.1012165399,0.02757222958,0.06140157347,Medium
Truck,Petrol,5.2806574,15,117537,46.62233285,1.57618128,City,Free flow,0.53412439,14.55496004,15.20683608,958.5050632,178.8519026,1.661724214,0.02133687469,0.0749643853,0.09425905129,Medium
Truck,Hybrid,3.801008828,0,111902,114.0753512,1.73075074,City,Moderate,6.86475146,23.28954441,14.33087512,952.7255122,266.7722462,1.508655253,0.1424435881,0.07607795451,0.02257961517,Medium
Truck,Diesel,5.431423968,16,7139,44.52100645,4.463224699,City,Free flow,15.72973063,72.75552354,15.25013235,988.1417315,221.6651964,0.6848867279,0.1140902627,0.05283528285,0.09772085006,Medium
Bus,Electric,3.904115162,17,158213,20.03672713,2.896769525,Highway,Heavy,19.92925153,97.70422365,13.18289382,1044.661183,423.6217283,0.3294926565,0.1819727098,0.07846319266,0.05266555279,High
Motorcycle,Electric,5.012837668,28,137776,32.88514703,0.514327914,City,Heavy,11.62149398,70.46535556,0.4422516752,1018.481431,151.9215986,1.462677754,0.04747712326,0.05597078261,0.06247128961,Medium
Bus,Petrol,3.034301489,28,132959,28.67598403,1.554312929,City,Heavy,27.92680898,5.419838582,5.072365193,1024.913017,111.5190369,1.820691424,0.1919639503,0.03744512457,0.01315049313,Low
Truck,Petrol,4.699271643,24,274119,59.84895355,0.3802918825,City,Free flow,19.22266911,14.28913532,19.1314368,1044.516363,426.6406376,1.959209703,0.1821103863,0.02255735365,0.08658248173,High
Truck,Petrol,5.547815628,28,131616,34.98061487,2.780649667,Highway,Moderate,23.2524067,44.57785419,5.772085602,992.2051536,159.5340161,0.1928579151,0.06618820929,0.05645456856,0.0880469479,Medium
Motorcycle,Electric,3.775039411,12,84984,61.92734066,0.8663409819,Highway,Moderate,33.14594623,73.25728629,15.43252969,997.4367927,64.50625089,1.30999914,0.1806218811,0.0852396299,0.07780113428,Low
Truck,Hybrid,1.740082783,4,88366,80.31521099,4.28557575,City,Moderate,33.28442851,16.59324579,8.489679408,985.9541099,224.142468,1.272966561,0.06547438233,0.09331296248,0.02307431314,Medium
Motorcycle,Electric,2.197747598,24,177395,93.27585429,2.886570132,City,Free flow,0.1754156151,75.08211366,18.15055432,968.1372662,418.5702052,0.8014034425,0.07384165341,0.01545995198,0.04641081787,High
Motorcycle,Petrol,1.8329518,23,120491,85.21893375,0.2968782097,Rural,Free flow,21.16723724,55.5835724,11.15338109,1026.639394,244.3415629,1.149866707,0.1827124501,0.09265619571,0.09599161682,Medium
Motorcycle,Petrol,2.083656543,28,50382,24.67088597,1.504378318,Rural,Heavy,25.83204305,77.45431788,12.63771994,1040.668579,261.5384333,0.9660139378,0.1596458272,0.02601838834,0.04798614295,Medium
Bus,Hybrid,2.393360337,26,286070,13.90796631,3.081688336,City,Moderate,-2.707352337,55.76376141,4.79250335,1031.387557,71.23878596,1.856714588,0.09382343556,0.06441153787,0.04138277819,Low
Motorcycle,Petrol,3.686695691,5,96538,65.09401909,1.677491591,Highway,Free flow,32.13849185,60.25231779,1.150468129,954.7720161,369.9725666,0.6683951487,0.03160027886,0.04931843198,0.01770498455,High
Bus,Diesel,3.857556473,0,113117,23.86941494,2.565883343,Rural,Free flow,-0.9765068994,24.8747066,15.13112587,979.9144744,204.6684404,0.4406862764,0.09801885027,0.07308224917,0.01717160183,Medium
Car,Electric,3.017798686,9,275477,10.19204661,4.546811473,Rural,Moderate,29.96397116,72.01897369,1.35286579,1009.208558,377.8782149,1.378953513,0.1704052881,0.0576866094,0.04893475491,High
Truck,Electric,4.000188055,4,279086,63.25132116,1.750179853,City,Moderate,-1.926712169,84.40143683,14.43596383,982.7185092,234.9368605,0.6430876499,0.1224663775,0.04507563342,0.05863670242,Medium
Car,Electric,1.224189613,27,211292,39.21530221,1.679364312,Rural,Moderate,27.08892684,87.12908078,11.10985724,965.0118881,287.1017855,0.2058237778,0.01921222934,0.01640971622,0.08423201627,Medium
Truck,Electric,1.256498833,0,74397,90.73788143,4.098784207,Highway,Free flow,-2.592601056,2.945305262,16.40047426,1003.83631,315.2685916,1.622831669,0.08760770645,0.01238147045,0.09164301633,High
Car,Petrol,1.693513194,22,155905,37.70299567,1.593782615,City,Heavy,8.941465543,62.4597801,4.115461789,1002.149217,138.6008017,0.7166784051,0.1429792862,0.03137152018,0.04597846544,Low
Bus,Petrol,3.49400299,25,214062,117.4460564,0.3897917207,Rural,Heavy,-2.824193326,98.95383342,10.83059244,1020.98943,182.3064801,1.985745837,0.1774567716,0.07711829026,0.08591070925,Medium
Bus,Hybrid,1.912772329,29,283674,91.02278295,0.9047247712,Highway,Free flow,3.535754816,58.69156566,12.28342775,1049.98672,313.5059744,0.6928624017,0.1956225015,0.06561463021,0.05893159422,High
Bus,Electric,2.273078898,10,47060,6.923186579,4.744001254,City,Moderate,39.22573887,17.12690075,1.485955867,1014.823843,420.3232576,1.155780289,0.1689808763,0.04761229987,0.0975390166,High
Motorcycle,Electric,2.881626748,23,81292,61.06472884,4.666463963,City,Free flow,-4.616217197,87.76080908,14.77881368,981.6885553,482.6495159,0.4061196345,0.175611273,0.05818482345,0.09362709772,High
Motorcycle,Electric,5.021703845,23,200630,67.51446015,1.124060454,Rural,Moderate,10.32324132,26.43064149,7.780588704,1045.638116,285.8764907,1.112459175,0.05085745233,0.0631745017,0.07418301117,Medium
Truck,Electric,0.8720831067,6,41104,83.43632528,2.767509365,Rural,Free flow,23.84596704,4.501345956,2.578281788,1007.130048,83.26062644,0.6035666571,0.1733900984,0.01634287589,0.02702995443,Low
Truck,Hybrid,4.176769865,17,2634,59.73561564,0.6868405021,City,Heavy,-5.27007148,43.05179678,7.741298666,1014.573611,480.2060346,1.396114724,0.1860090221,0.03904718578,0.09321668816,High
Bus,Diesel,4.278157961,20,196282,58.01323181,3.373388143,Highway,Moderate,-4.548350629,10.02726934,1.966029714,985.7560977,239.346026,0.154009676,0.1304976668,0.08914049974,0.02051052299,Medium
Motorcycle,Electric,4.953010058,19,223753,44.1526334,0.92652898,Highway,Free flow,-2.836856374,11.52422868,17.75991746,995.1836383,96.11591432,1.428234497,0.102617431,0.07600833467,0.08365208126,Low
Bus,Electric,5.650315283,20,269432,32.57536607,0.2489521146,City,Heavy,22.2493189,46.32891474,9.135198014,991.8630944,487.4909006,1.083648221,0.1641613046,0.01777420888,0.05448554955,High
Motorcycle,Electric,0.9047168145,9,205600,113.5440254,4.124484036,Rural,Moderate,35.4668459,61.26834121,2.760561241,1043.621577,176.2312105,0.8220300203,0.1272497038,0.03484435485,0.0650331148,Medium
Bus,Petrol,1.599675269,24,34253,38.11160036,1.627001914,Highway,Moderate,31.2994727,90.53920617,5.041913555,1030.959013,345.5770918,0.2226838655,0.1672530952,0.02819453385,0.08841618648,High
Bus,Petrol,5.408090729,14,27005,7.61055895,0.5426120178,Rural,Moderate,39.15276197,70.5252934,14.49298207,959.0704065,114.8536975,0.2185938984,0.09576970024,0.04436515565,0.08137120273,Low
Car,Petrol,3.184296523,3,248583,20.07416872,4.169519754,City,Moderate,18.90689423,84.26031516,15.72176334,981.386637,373.8033251,1.605126173,0.0438793653,0.09841055973,0.01526096254,High
Truck,Electric,3.735871322,15,224673,102.8731963,3.811987388,Rural,Moderate,38.07386523,41.17844145,0.8263279033,955.568854,489.3412202,1.507263553,0.1843437695,0.06193645668,0.04330163939,High
Bus,Electric,4.247741459,14,17798,70.39601509,3.418792252,Rural,Free flow,5.246708261,31.85916951,1.197604148,1001.675935,493.2755095,0.9847473026,0.1939892731,0.0242211318,0.09734128416,High
Motorcycle,Petrol,4.331146343,14,160373,93.45366593,4.556243549,Rural,Heavy,11.07522969,59.28402668,18.34370342,977.9424291,106.7941384,0.1130944749,0.1948222529,0.08067742867,0.04203424971,Low
Motorcycle,Petrol,5.645050097,11,55267,97.05378554,2.446130434,City,Free flow,9.802068398,69.54995674,6.619644558,957.3400194,395.9180442,1.644837651,0.1915691888,0.06275249352,0.08249441624,High
Car,Hybrid,5.984136971,7,3846,98.78837271,0.6402824879,Highway,Heavy,-7.632125986,56.82504449,3.866477349,1027.20091,348.9305698,1.364558195,0.1037952116,0.08756633186,0.0755634105,High
Bus,Petrol,4.544818797,7,63571,66.07364493,0.3067320495,City,Heavy,31.48526343,26.45212739,2.461152634,959.1128224,410.6618211,0.2459457767,0.1294990397,0.05376922654,0.09604605544,High
Motorcycle,Petrol,2.293550288,17,276625,21.25447148,1.59220509,City,Moderate,-8.764090565,36.97238893,9.519149562,977.156385,199.9439264,0.6254333077,0.1773342004,0.0901383521,0.09548420679,Medium
Bus,Diesel,5.374712492,29,124908,17.78793027,0.4341541507,City,Free flow,26.49381255,44.83047061,15.42105389,1027.163723,230.7860107,0.2288197016,0.01442569298,0.08702155213,0.05115897113,Medium
Motorcycle,Hybrid,1.055948756,5,42154,68.87813045,2.677547202,Highway,Free flow,10.35323913,1.41519041,10.42235535,1001.15719,203.8154997,1.752690978,0.0408415259,0.01571275749,0.03050903205,Medium
Motorcycle,Hybrid,2.001620435,4,182248,43.98172244,0.07249508912,Highway,Free flow,-9.687614196,87.98387854,0.4134735925,1031.711587,394.9325035,1.057161437,0.04134838668,0.08419837687,0.0371005093,High
Motorcycle,Hybrid,5.466405731,1,129447,66.96578895,2.218816508,City,Free flow,4.497345143,51.14101698,9.67809932,991.4481259,414.0971539,0.8110668678,0.05190971907,0.02061025646,0.0365158739,High
Motorcycle,Hybrid,2.132195875,11,244372,59.81734131,0.8923014493,Rural,Free flow,7.306384796,75.10299472,6.233141545,1031.486221,162.1855717,1.300281645,0.08704316869,0.01984717161,0.06669156924,Medium
Truck,Electric,1.94738551,25,8048,72.26376956,1.841340219,City,Heavy,38.23512355,17.19112981,13.6571834,1003.81637,307.7548552,1.517048089,0.09803109942,0.02441683333,0.04302791117,High
Motorcycle,Electric,1.518251524,3,27386,3.853414888,3.375170374,Rural,Heavy,23.05395488,55.66436914,10.47017937,958.7953857,106.6853062,1.3407702,0.08429628895,0.09282590836,0.08813138423,Low
Car,Hybrid,5.26738114,22,164408,3.940401676,1.754818855,City,Free flow,17.17857958,92.61311715,19.306743,997.1490496,55.92336701,1.674792359,0.1769738363,0.0545523684,0.03715750277,Low
Truck,Hybrid,3.400302948,12,104794,86.5914205,1.706699436,Rural,Heavy,-3.64747179,21.42767856,11.96328308,1005.354362,324.5332818,1.229390371,0.05905471222,0.03891174473,0.09911083775,High
Bus,Petrol,4.309444656,16,296857,23.17526926,4.953753664,City,Heavy,9.555216976,34.58562008,12.64961932,1011.210168,428.0911812,0.1058047102,0.1503747336,0.01496895331,0.06963777497,High
Motorcycle,Hybrid,2.043145197,15,147863,78.26381546,3.594073614,Rural,Heavy,-8.21178232,38.83231712,10.40461547,1042.788328,457.9489349,0.358679516,0.1952526762,0.0205052211,0.04201747078,High
Motorcycle,Electric,4.741810189,8,77481,65.58910929,2.569308559,Highway,Free flow,28.08427092,38.33036115,6.220109746,968.3557256,329.1625958,1.747654551,0.1346369813,0.02703124129,0.06273663132,High
Motorcycle,Hybrid,4.752028834,25,90217,117.8153366,2.896878255,Rural,Moderate,-1.86116489,60.06225942,12.61206316,1010.602799,413.9111365,0.3428647453,0.01850073569,0.02672174902,0.04254890776,High
Car,Electric,2.42550973,27,277119,100.2487055,3.100913158,Rural,Moderate,19.72178505,39.37702466,6.658232665,1025.202243,231.9073607,1.277228883,0.03163489032,0.01725942833,0.05637578327,Medium
Car,Hybrid,2.935549692,0,244985,49.57614256,0.1228769947,Highway,Moderate,24.96957691,67.40544965,14.34696295,1038.995499,443.9017704,0.4914037072,0.169367459,0.01724408073,0.05733232798,High
Truck,Hybrid,1.890389443,14,73247,73.96953841,0.4013229526,Highway,Free flow,8.325456385,48.45603283,4.736928746,1002.530609,398.6229116,1.924887684,0.07854907265,0.03681708053,0.07887543183,High
Car,Hybrid,5.878117321,11,110295,14.07473487,3.245946757,City,Free flow,21.6296576,15.76259267,7.353227366,971.3950532,188.8375571,0.528188127,0.08676994799,0.05925662958,0.05021161246,Medium
Bus,Petrol,4.157133401,4,274249,46.36632516,1.822344294,Highway,Heavy,28.21164308,94.85682355,11.67296653,1031.768213,318.7475077,0.7875380338,0.1781300047,0.06167314077,0.09537847162,High
Truck,Electric,5.65962818,22,49645,88.06652893,0.2772202012,Highway,Moderate,-0.7938102447,23.95163434,12.56983405,1040.504788,73.06640001,1.570085805,0.1440546776,0.03593501108,0.01886005136,Low
Truck,Diesel,2.377604827,23,292290,74.7205901,1.48756623,Highway,Moderate,20.04301644,56.24699279,13.37225723,960.6368105,115.9642084,1.350436073,0.1452575333,0.01721736041,0.0388889987,Low
Car,Petrol,4.865832748,17,211846,58.13655893,0.6514171021,City,Free flow,26.69415677,6.069403763,14.00632937,972.9716836,475.9937211,0.7110771342,0.1378259525,0.06477551815,0.07722934462,High
Car,Hybrid,4.782464948,19,22612,21.18349249,4.581569211,Highway,Moderate,7.852404471,91.86216801,6.366127544,1037.146326,54.38939592,1.426153346,0.1302619919,0.0690566867,0.06366551922,Low
Bus,Petrol,4.39660939,1,34120,96.37751114,1.014626963,City,Moderate,-1.875442094,92.79960867,17.85152815,998.4415566,141.4555512,1.961858113,0.1534745427,0.0728372804,0.02115812285,Low
Truck,Petrol,5.821322671,3,172076,32.77999253,0.718455987,Rural,Moderate,4.305801056,36.45439239,0.5986721651,966.9100427,112.4638288,0.3754347446,0.1431310708,0.09350404858,0.08323934084,Low
Motorcycle,Electric,2.846487748,14,21294,98.4574898,3.130844085,Highway,Free flow,36.65373334,12.09801611,3.76859876,1014.52946,364.4458975,0.5568298909,0.02809518338,0.01327146252,0.06976893068,High
Car,Electric,1.479730083,5,84300,73.39308754,2.609559651,Rural,Free flow,7.872397738,76.99841164,1.402816391,995.8288925,97.56246473,0.9531948738,0.05188782269,0.02893702275,0.06255605403,Low
Car,Diesel,4.292886068,21,201168,44.72777135,2.87966227,Rural,Free flow,-4.614970612,26.22526762,13.43073945,1046.795939,59.05804935,0.6955357314,0.03066774095,0.06146945411,0.08884881852,Low
Truck,Electric,4.592410962,11,135496,4.872626635,2.17974074,Highway,Free flow,-5.863674618,70.06156374,5.47330473,972.2714158,468.720179,0.7020380974,0.1635097431,0.01090265776,0.08508832078,High
Motorcycle,Electric,3.790314982,28,40615,27.89026132,2.335846555,Rural,Free flow,-0.9752467128,91.51481971,3.983070145,986.2161869,442.7417357,0.9151704185,0.1231087375,0.01455260073,0.03844793056,High
Motorcycle,Diesel,1.875453044,17,26863,106.6885111,3.893987779,City,Moderate,-3.624383216,59.02382885,9.613349751,966.6151208,211.3019479,1.600393491,0.1933490225,0.04544848591,0.05903214889,Medium
Truck,Electric,3.423170897,26,243571,98.15692127,1.099610924,Highway,Free flow,14.752183,86.1237511,12.38095043,954.9732541,95.23575277,0.7782596291,0.1464441738,0.06174413231,0.08733381932,Low
Truck,Electric,2.42338663,19,29469,68.98239755,1.982646514,Highway,Heavy,7.377572209,22.46484523,12.38492179,977.3903327,355.1909718,0.5878849711,0.1041128983,0.07144507981,0.01583110765,High
Motorcycle,Hybrid,3.022825946,3,103101,55.95869568,4.789126925,Rural,Heavy,32.07028273,91.04307514,11.14905059,1031.982794,447.4022239,1.146587263,0.1872026912,0.03237077697,0.03957155108,High
Truck,Petrol,4.155136594,29,154256,77.65712152,0.9499285059,Highway,Moderate,34.05392662,22.6644552,19.8397272,976.7232969,488.593334,1.756177147,0.1934947761,0.06585135855,0.04497218527,High
Car,Hybrid,4.675116662,0,112613,55.94977534,1.468867975,City,Free flow,13.66396939,22.58001126,17.20429554,1019.634306,108.5557697,1.4289749,0.1291981221,0.04322536915,0.03451061244,Low
Truck,Hybrid,2.007568393,14,117456,77.31658089,0.9578346214,Highway,Heavy,34.42635523,87.9868883,4.777204102,1002.602345,320.094807,0.7462446732,0.1289532051,0.06004425029,0.05575662162,High
Truck,Hybrid,2.907691875,29,166247,36.88849196,0.1024774818,City,Heavy,12.52308194,55.49034842,15.17432519,1001.971002,243.7479624,1.947112031,0.1202048127,0.07025778195,0.08165763643,Medium
